,n,r,p
377,3.0,0.6263721749023972,0.5690780837501532
378,3.0,-1.0,0.0
379,3.0,1.0,0.0
380,3.0,0.8658946040065001,0.3334998350722085
381,3.0,0.8433260788870396,0.3611885537599915
382,3.0,0.9424941825328897,0.21694743136966813
383,3.0,-0.9409078696220706,0.21994906168637898
384,3.0,-0.9242110345732266,0.249447945961675
385,3.0,0.36140284110906906,0.7645958409222606
386,3.0,0.8959863484205617,0.2929399385763117
387,3.0,0.3230413774953721,0.7905893934740136
388,3.0,1.0,0.0
389,3.0,0.19459578145855777,0.8753209861830769
390,3.0,0.7014273311578076,0.5050929839231921
391,3.0,0.9785699672581742,0.13203381806122158
392,3.0,0.6294981655947409,0.5665210244306703
393,3.0,-0.9234129314128493,0.25077508357518674
394,3.0,-0.8509504752404836,0.35205334138254896
395,3.0,0.6086914294187333,0.5833895020193487
396,3.0,0.8585934409117006,0.3426775616292607
397,3.0,-0.5833505934025561,0.603482752602373
398,3.0,0.4638566774304543,0.6929305195174054
399,3.0,0.5813289166130001,0.6050659340538003
400,3.0,0.5917532491449393,0.5968719662776799
401,3.0,0.9995003195375985,0.02012608909393093
402,3.0,-0.9958966447574031,0.057691694695305225
403,3.0,0.9999999999999998,1.3415758552508148e-08
404,3.0,0.6646091027892419,0.5371961798678189
405,3.0,0.9991632548187588,0.02604485945753407
406,3.0,-0.12890809328025626,0.9177055581189562
407,3.0,0.4968034654686825,0.6690139627071223
408,3.0,1.0,0.0
409,3.0,0.5145751969486753,0.6558992801528494
410,3.0,-0.349504259700409,0.7727000396881286
411,3.0,0.26128033628198527,0.8317105963005983
412,3.0,0.6908859373868637,0.5144413392910256
413,3.0,0.6618479641097517,0.5395448691276534
414,3.0,0.7296056212801076,0.47940731023530203
415,3.0,0.948530454756604,0.2051402412544656
416,3.0,-0.6673514214662758,0.5348558456498805
417,3.0,0.9361554326142856,0.22871531080782778
418,3.0,0.3072777492875863,0.8011638736979088
419,3.0,1.0,0.0
420,3.0,0.37350897285781764,0.7563090200177687
421,3.0,-0.08496136785012437,0.9458466291729746
422,3.0,-1.0,0.0
423,3.0,0.8353721187230598,0.3705043817747561
424,3.0,-0.9999999999999998,1.3415758552508148e-08
425,3.0,0.8903691162436816,0.30089259376709215
426,3.0,-0.3575978203333259,0.7671917440189707
427,3.0,0.9994911530532046,0.02030986912225202
428,3.0,0.8903691162436816,0.30089259376709215
429,3.0,-0.4300965542907513,0.7169590236071056
430,3.0,0.8178551074360558,0.3903260600427037
431,3.0,1.0,0.0
432,3.0,0.45097665125077535,0.7021515315262475
433,3.0,-0.8177257142246865,0.39046919117354195
434,3.0,-1.0,0.0
435,3.0,0.8124274922744958,0.3962912603398935
436,3.0,0.9192528169132154,0.2575878649114348
437,3.0,-0.486600795064653,0.6764732724471524
438,3.0,-0.08454069216350252,0.9461154066534427
439,3.0,1.0,0.0
440,3.0,0.9870318055124097,0.10263732693073559
441,3.0,0.23224136488876695,0.8507881525697609
442,3.0,-0.5736441592234137,0.6110584774542431
443,3.0,0.6289278428180427,0.5669881672601658
