,n,r,p
373,3.0,-0.2861573952914711,0.8152439546057917
374,3.0,0.5749522996243543,0.6100412024712811
375,3.0,0.12690396506242232,0.9189919923930246
376,3.0,1.0,0.0
377,3.0,0.7028852866871602,0.5037894246740394
378,3.0,0.7830946322465204,0.427280034996408
379,3.0,1.0,0.0
380,3.0,0.9653358911494108,0.16811161733635657
381,3.0,-0.9770979221974733,0.1365101424176221
382,3.0,0.7443658725589446,0.4655037659533153
383,3.0,0.9153498638996389,0.26382820767719495
384,3.0,1.0,0.0
385,3.0,0.8423363585927457,0.3623593119023193
386,3.0,-1.0,0.0
387,3.0,0.9654936168293611,0.167726484746807
388,3.0,0.6035379974062812,0.5875143276814009
389,3.0,0.8476740522305961,0.356004660644622
390,3.0,-0.9954242959367808,0.060924198485816684
391,3.0,-0.822911018544884,0.384697015724886
392,3.0,0.25382089283403086,0.8366252361091975
393,3.0,0.15494601561826782,0.9009592738844612
394,3.0,0.9917292153871335,0.08193477415272184
395,3.0,0.8031463874185922,0.4063153397199194
396,3.0,0.9997975518547281,0.012810301434351763
397,3.0,0.9431426827793186,0.2157087835398117
398,3.0,0.17317154974301457,0.8891969874240916
399,3.0,0.8721819802777988,0.3254089079325425
400,3.0,0.9078310650612775,0.27547421381869963
401,3.0,0.7327169673636038,0.47650385286899744
402,3.0,0.5815355435646125,0.6049042530824945
403,3.0,-0.580744063729105,0.6055234094437427
404,3.0,0.7999478940295237,0.409720812349659
405,3.0,0.9675765854113746,0.16255673821840752
406,3.0,0.7689137104568027,0.4415951003519091
407,3.0,0.20346184740922615,0.8695614237752993
408,3.0,-1.0,0.0
409,3.0,0.5041996851621442,0.6635751102013145
410,3.0,0.6499807791920393,0.5495538586365872
411,3.0,0.9344256851305146,0.23182713755890882
412,3.0,0.37652049095967655,0.754240892468337
413,3.0,0.8616712932298488,0.3388360368122467
414,3.0,-0.9795429041771149,0.12899125553995208
415,3.0,0.3825199593814505,0.7501126405738553
416,3.0,1.0,0.0
417,3.0,0.737690621290495,0.4718326473470643
418,3.0,1.0,0.0
419,3.0,0.330511178007264,0.7855577239620949
420,3.0,0.9449292937185328,0.212260387631831
421,3.0,1.0,0.0
422,3.0,-0.9696979576850874,0.15712087254549162
423,3.0,-0.9998061623481307,0.012534909603306603
424,3.0,0.7969699232422176,0.41286980228409415
425,3.0,0.14046353762532676,0.9102814438772305
426,3.0,0.8416231498873027,0.3632008973718903
427,3.0,-0.19418377276466264,0.875588379767938
428,3.0,0.8171460420895733,0.3911098479312062
429,3.0,1.0,0.0
430,3.0,0.2034618474092262,0.8695614237752993
431,3.0,-0.4706955512901767,0.688006047229254
432,3.0,0.24122496338559404,0.8449016670546041
433,3.0,-0.4990171468498946,0.6673889307280346
434,3.0,0.2986835534003791,0.8069049839733923
435,3.0,0.6188108878692887,0.5752294321078273
436,3.0,-0.7198224110062622,0.48844644101897433
437,3.0,-1.0,0.0
438,3.0,0.7531455025815519,0.4570712149315493
439,3.0,0.13129044947872853,0.9161759020866795
440,3.0,0.7578662951757945,0.4524838383596063
441,3.0,0.8332001654743098,0.37301233740778417
442,3.0,0.9788299869488426,0.13122749634050945
443,3.0,0.3795675577415629,0.7521455692703823
444,3.0,0.9936858979060971,0.07157802328834746
445,3.0,0.9798048242558781,0.12816001461293647
446,3.0,0.6342823937142391,0.5625913194608876
447,3.0,-0.04481290436803971,0.9714616618169657
448,3.0,0.9996825668175173,0.016041049218940576
449,3.0,-0.7846808174123789,0.42565369548384596
450,3.0,0.8756275953145577,0.32089623826443847
451,3.0,0.7515159884862748,0.4586459035895808
452,3.0,-0.1401588798917522,0.9104773328563475
453,3.0,-1.0,0.0
454,3.0,0.5990238812886335,0.5911108862929717
455,3.0,-0.7058863859182163,0.5010977957895506
456,3.0,-0.29069900716041663,0.8122243423303993
457,3.0,1.0,0.0
458,3.0,0.8780906895707701,0.31763449748425127
459,3.0,0.9451052013861599,0.21191794323637447
460,3.0,0.577285714828058,0.6082237793917975
461,3.0,-1.0,0.0
462,3.0,0.5384029934256379,0.6380556697081865
463,3.0,-0.017731913191154747,0.9887109218211656
464,3.0,-0.8126339401784127,0.3960657934009682
465,3.0,0.8136359486950222,0.3949698886942465
466,3.0,0.6536624033080798,0.5464632895704133
467,3.0,-0.12225858297701608,0.9219725576803918
468,3.0,0.5837070094153154,0.6032033490847398
469,3.0,0.9525237083357108,0.19695494710952996
470,3.0,1.0,0.0
471,3.0,0.6925283219332468,0.5129935312188033
472,3.0,0.9697283397412452,0.15704168283703593
473,3.0,0.867299039238802,0.3317080953184957
474,3.0,0.2535118045239951,0.8368286615234177
475,3.0,0.9232584470030868,0.25103120191117306
476,3.0,0.8273153916752636,0.3797339622808998
477,3.0,0.9981537206053559,0.0386910640860933
478,3.0,0.8255956341684306,0.3816785996935238
479,3.0,-0.3976299671759336,0.7396655594515844
480,3.0,-0.11303018709953508,0.9278886415320117
481,3.0,1.0,0.0
482,3.0,-0.7519128073909752,0.4582628451004353
483,3.0,-0.04491480029371239,0.9713967274742202
484,3.0,0.7569046379678405,0.4534214191268724
485,3.0,0.5379425104530273,0.638403487166741
486,3.0,0.9366875344355919,0.2277498811010839
487,3.0,0.5262889364849728,0.6471660620160293
488,3.0,0.8416231498873027,0.3632008973718903
489,3.0,0.9984238811076804,0.03574758161185809
490,3.0,-0.26494262602994395,0.8292939593768277
491,3.0,0.12922683873574214,0.9175009268851889
492,3.0,0.727503442468917,0.48136105436400534
493,3.0,-0.9122549662792809,0.26867938690566684
494,3.0,0.9174253872513404,0.2605272578330651
495,3.0,0.2959571805128517,0.8087228558321193
496,3.0,-0.02148237716160599,0.9863228418194926
497,3.0,-0.9912759914381661,0.08415296087012065
498,3.0,0.4845605490596366,0.6779590578587475
499,3.0,0.45961039234299483,0.6959781145447724
500,3.0,0.23166229621930498,0.8511671350255976
501,3.0,0.5535612734981383,0.6265369339536105
502,3.0,0.7017924997030108,0.5047667333335113
503,3.0,0.6582476110074584,0.5425959756211703
504,3.0,-1.0,0.0
505,3.0,1.0,0.0
506,3.0,-0.28336980069814,0.8170952405919704
507,3.0,0.45002017416210993,0.7028335743228467
508,3.0,0.056441373385528085,0.9640492008173226
509,3.0,0.830963246612321,0.37557984188989096
510,3.0,-0.5277866555366875,0.6460441146406433
511,3.0,-0.5723851958361877,0.6120364360490361
512,3.0,0.3050825757413801,0.8026318674635173
513,3.0,0.9917292153871335,0.08193477415272184
514,3.0,0.5513149940104117,0.6282525121960635
515,3.0,0.9543545131363194,0.193090100536716
516,3.0,0.11746040469463966,0.9250493570107883
517,3.0,0.7211955244217311,0.487185849372661
518,3.0,1.0,0.0
519,3.0,1.0,0.0
520,3.0,0.19884703289047387,0.8725606138305287
521,3.0,0.7652284451750657,0.44525200232348616
522,3.0,-0.98416044565506,0.11345967220669753
523,3.0,0.0031703028125960597,0.997981719164203
524,3.0,0.7582522830434573,0.4521070629294144
525,3.0,0.7194260367382875,0.4888098524462256
526,3.0,1.0,0.0
527,3.0,-0.02148237716160606,0.9863228418194924
528,3.0,-0.37981835181491885,0.7519729843629183
529,3.0,0.8215435501765038,0.38622656807192873
530,3.0,-0.9122292451576928,0.26871935886999476
531,3.0,0.47824441215732816,0.682546617215679
532,3.0,1.0,0.0
533,3.0,0.6373732364128151,0.5600419326950855
534,3.0,-0.9599349481604785,0.18081678694212108
535,3.0,0.8688678582312854,0.32969619240620723
536,3.0,-0.941160953066308,0.21947281916624628
537,3.0,0.8635622017101323,0.3364563245832336
538,3.0,1.0,0.0
539,3.0,-0.8004549704634576,0.4091825464146896
540,3.0,0.825510869302465,0.3817742237831208
541,3.0,0.7275034424689172,0.48136105436400534
542,3.0,0.6307965070807128,0.5654565348787943
543,3.0,1.0,0.0
544,3.0,0.9946076331591762,0.06614243588321744
545,3.0,0.1711961205668877,0.8904736521259954
546,3.0,0.31893156676842815,0.7933519680079348
547,3.0,-0.2610032616231121,0.8318933282228752
548,3.0,0.9999999999999999,0.0
549,3.0,0.7919270492044317,0.41815595929281846
550,3.0,0.046872227393356114,0.9701492760863607
551,3.0,0.9517585479855823,0.19854861991028444
552,3.0,0.7611269938288618,0.4492927538222489
553,3.0,0.9902758666310814,0.08885321187531106
554,3.0,0.5041996851621441,0.6635751102013145
555,3.0,-0.522433759272631,0.6500483855530113
556,3.0,-0.7903949213231914,0.4197507463196084
557,3.0,0.13129044947872853,0.9161759020866795
558,3.0,-1.0,0.0
559,3.0,0.8431990950549978,0.36133895403104094
560,3.0,-0.9912759914381661,0.08415296087012065
561,3.0,1.0,0.0
562,3.0,0.8125719833509903,0.3961334696985553
563,3.0,0.35247009919148664,0.7706836439405399
564,3.0,0.753236111242927,0.4569835240208185
565,3.0,-0.8967747689221539,0.29180765444481455
566,3.0,0.9715579757451119,0.1521984161906617
567,3.0,-0.4091745894258791,0.7316333962089919
568,3.0,0.45979450472972994,0.6958461326179435
569,3.0,0.530171216401874,0.6442552893402006
570,3.0,0.8310687485105347,0.3754590962281203
571,3.0,0.9152223119187531,0.2640297996172971
572,3.0,0.8231147347340041,0.38446869781511434
573,3.0,1.0,0.0
574,3.0,0.9911184082509372,0.08491071233057342
575,3.0,0.17317154974301457,0.8891969874240916
576,3.0,0.2892983539599613,0.813156064822048
577,3.0,1.0,0.0
578,3.0,-0.34515904210982284,0.7756499490231632
579,3.0,0.9999658892563523,0.005258258700422427
580,3.0,0.7687372926148728,0.44177073499316194
581,3.0,0.7689137104568027,0.4415951003519091
582,3.0,-0.19404255810959248,0.8756800229412858
583,3.0,1.0,0.0
584,3.0,-0.3827380432779781,0.749962368673236
585,3.0,1.0,0.0
586,3.0,-0.8423506593160859,0.36234241928687455
587,3.0,0.9999999999999999,0.0
588,3.0,0.888321219613886,0.303743952054337
589,3.0,-0.5996497440848725,0.5906131496651266
590,3.0,0.6340396188248612,0.5627912096480803
591,3.0,0.9999999999999999,0.0
592,3.0,0.846466703512298,0.3574508532079302
593,3.0,0.6800687725855413,0.5238998065590967
594,3.0,0.35247009919148664,0.7706836439405399
595,3.0,-0.8114323607577889,0.3973765118918314
596,3.0,1.0,0.0
597,3.0,0.6342823937142393,0.5625913194608876
598,3.0,0.9414732310180964,0.21888381580976118
599,3.0,0.9574344640497734,0.18641327504318078
600,3.0,0.9517585479855823,0.19854861991028444
601,3.0,-1.0,0.0
602,3.0,-0.9403782984795989,0.22094239956191705
603,3.0,0.4322652739495127,0.7154288194856488
604,3.0,0.5325795695744163,0.6424454199317627
605,3.0,0.994292004905429,0.06805244169851825
606,3.0,0.9911373941878303,0.08481977348125316
607,3.0,0.9999658892563523,0.005258258700422427
608,3.0,0.9832112519360809,0.11681907437225487
609,3.0,0.9395391650702096,0.22250768145002697
